,Id,category,identifier
NSD2,10294,Receptor,NSD2
SIRT6,10295,Receptor,SIRT6
RAB11FIP3,10296,Receptor,RAB11FIP3
SYMPK,10297,Receptor,SYMPK
TAF7,10298,Receptor,TAF7
AKAP4,10299,Receptor,AKAP4
KCNJ5,10300,Receptor,KCNJ5
SEPTIN12,10301,Receptor,SEPTIN12
KLF10,10302,Receptor,KLF10
WBP2,10303,Receptor,WBP2
LRRC45,10304,Receptor,LRRC45
JADE1,10305,Receptor,JADE1
ALDH2,10306,Receptor,ALDH2
PSMD3,10307,Receptor,PSMD3
CCDC80,10308,Receptor,CCDC80
RAG2,10309,Receptor,RAG2
C2CD5,10310,Receptor,C2CD5
RAB37,10311,Receptor,RAB37
SYTL1,10312,Receptor,SYTL1
GRN,10313,Receptor,GRN
BCL11B,10314,Receptor,BCL11B
PRKD3,10315,Receptor,PRKD3
ACOT4,10316,Receptor,ACOT4
SSBP3,10317,Receptor,SSBP3
YKT6,10318,Receptor,YKT6
SHCBP1,10319,Receptor,SHCBP1
LIN28A,10320,Receptor,LIN28A
SPIN1,10321,Receptor,SPIN1
STBD1,10322,Receptor,STBD1
CALU,10323,Receptor,CALU
MAOA,10324,Receptor,MAOA
GADD45GIP1,10325,Receptor,GADD45GIP1
RAB11FIP1,10326,Receptor,RAB11FIP1
GAS2L1,10327,Receptor,GAS2L1
SLITRK1,10328,Receptor,SLITRK1
TACSTD2,10329,Receptor,TACSTD2
EDC3,10330,Receptor,EDC3
ME1,10331,Receptor,ME1
FBXW5,10332,Receptor,FBXW5
WRAP53,10333,Receptor,WRAP53
FMNL2,10334,Receptor,FMNL2
JPH2,10335,Receptor,JPH2
PJA2,10336,Receptor,PJA2
RSF1,10337,Receptor,RSF1
UCHL3,10338,Receptor,UCHL3
BABAM1,10339,Receptor,BABAM1
USP9X,10340,Receptor,USP9X
SH3BP4,10341,Receptor,SH3BP4
PDZK1,10342,Receptor,PDZK1
SARM1,10343,Receptor,SARM1
UGT1A7,10344,Receptor,UGT1A7
PYGO2,10345,Receptor,PYGO2
SPTBN4,10346,Receptor,SPTBN4
TRIB2,10347,Receptor,TRIB2
STIL,10348,Receptor,STIL
ECD,10349,Receptor,ECD
PPAT,10350,Receptor,PPAT
TOP2B,10351,Receptor,TOP2B
COPS5,10352,Receptor,COPS5
PPP1R13L,10353,Receptor,PPP1R13L
KMT2E,10354,Receptor,KMT2E
TRIM59,10355,Receptor,TRIM59
UGT1A3,10356,Receptor,UGT1A3
INCA1,10357,Receptor,INCA1
PBXIP1,10358,Receptor,PBXIP1
FTO,10359,Receptor,FTO
HAUS8,10360,Receptor,HAUS8
PSMC5,10361,Receptor,PSMC5
DDX19B,10362,Receptor,DDX19B
SEPTIN7,10363,Receptor,SEPTIN7
GRHL1,10364,Receptor,GRHL1
SLC8B1,10365,Receptor,SLC8B1
ZDHHC13,10366,Receptor,ZDHHC13
ODF2,10367,Receptor,ODF2
CBY1,10368,Receptor,CBY1
NUP133,10369,Receptor,NUP133
DTYMK,10370,Receptor,DTYMK
TNFAIP8L2,10371,Receptor,TNFAIP8L2
RAP1GAP2,10372,Receptor,RAP1GAP2
GPS1,10373,Receptor,GPS1
NFE2,10374,Receptor,NFE2
CC2D1A,10375,Receptor,CC2D1A
DNAJB2,10376,Receptor,DNAJB2
CEP68,10377,Receptor,CEP68
ZNRF2,10378,Receptor,ZNRF2
SNAP29,10379,Receptor,SNAP29
TBC1D7,10380,Receptor,TBC1D7
ARX,10381,Receptor,ARX
ARHGAP8,10382,Receptor,ARHGAP8
ATP5IF1,10383,Receptor,ATP5IF1
TRIM9,10384,Receptor,TRIM9
CDCA2,10385,Receptor,CDCA2
EFHD2,10386,Receptor,EFHD2
SETMAR,10387,Receptor,SETMAR
CORO7,10388,Receptor,CORO7
VGLL1,10389,Receptor,VGLL1
SYT4,10390,Receptor,SYT4
ZC3H8,10391,Receptor,ZC3H8
LYL1,10392,Receptor,LYL1
XRCC2,10393,Receptor,XRCC2
LMNB2,10394,Receptor,LMNB2
TUT1,10395,Receptor,TUT1
LARS1,10396,Receptor,LARS1
NDUFS4,10397,Receptor,NDUFS4
NREP,10398,Receptor,NREP
LAMTOR4,10399,Receptor,LAMTOR4
ATAT1,10400,Receptor,ATAT1
PIK3R6,10401,Receptor,PIK3R6
SPRED1,10402,Receptor,SPRED1
PHLDA1,10403,Receptor,PHLDA1
VAMP7,10404,Receptor,VAMP7
DHPS,10405,Receptor,DHPS
PRDX2,10406,Receptor,PRDX2
KCNA4,10407,Receptor,KCNA4
ETAA1,10408,Receptor,ETAA1
NCAPH,10409,Receptor,NCAPH
NOP53,10410,Receptor,NOP53
PDIA6,10411,Receptor,PDIA6
SHARPIN,10412,Receptor,SHARPIN
MORC2,10413,Receptor,MORC2
NELFCD,10414,Receptor,NELFCD
PPP1R9A,10415,Receptor,PPP1R9A
SND1,10416,Receptor,SND1
ING1,10417,Receptor,ING1
CIP2A,10418,Receptor,CIP2A
PSMD11,10419,Receptor,PSMD11
TAGAP,10420,Receptor,TAGAP
NF1,10421,Receptor,NF1
S100A9,10422,Receptor,S100A9
RETREG1,10423,Receptor,RETREG1
RAB34,10424,Receptor,RAB34
HSD17B4,10425,Receptor,HSD17B4
DCP1A,10426,Receptor,DCP1A
POU6F1,10427,Receptor,POU6F1
DNPEP,10428,Receptor,DNPEP
PACSIN2,10429,Receptor,PACSIN2
IQGAP2,10430,Receptor,IQGAP2
KCNJ2,10431,Receptor,KCNJ2
APLF,10432,Receptor,APLF
WDCP,10433,Receptor,WDCP
KLF16,10434,Receptor,KLF16
USP21,10435,Receptor,USP21
POLM,10436,Receptor,POLM
SVIL,10437,Receptor,SVIL
SECISBP2L,10438,Receptor,SECISBP2L
DOC2B,10439,Receptor,DOC2B
PRPF19,10440,Receptor,PRPF19
STC2,10441,Receptor,STC2
EML4,10442,Receptor,EML4
ACSS2,10443,Receptor,ACSS2
HECTD3,10444,Receptor,HECTD3
RHOT1,10445,Receptor,RHOT1
MKI67,10446,Receptor,MKI67
PCM1,10447,Receptor,PCM1
PNPLA8,10448,Receptor,PNPLA8
NIBAN2,10449,Receptor,NIBAN2
ERO1A,10450,Receptor,ERO1A
RNPS1,10451,Receptor,RNPS1
USP6NL,10452,Receptor,USP6NL
DUSP19,10453,Receptor,DUSP19
NFU1,10454,Receptor,NFU1
TNNT2,10455,Receptor,TNNT2
SLC10A1,10456,Receptor,SLC10A1
CDC42BPB,10457,Receptor,CDC42BPB
DDX20,10458,Receptor,DDX20
PPM1L,10459,Receptor,PPM1L
CSE1L,10460,Receptor,CSE1L
ARSA,10461,Receptor,ARSA
KIFAP3,10462,Receptor,KIFAP3
CSN1S1,10463,Receptor,CSN1S1
ANAPC10,10464,Receptor,ANAPC10
GAST,10465,Receptor,GAST
PITPNA,10466,Receptor,PITPNA
PPP1R14D,10467,Receptor,PPP1R14D
IRAG1,10468,Receptor,IRAG1
MAPKBP1,10469,Receptor,MAPKBP1
HIVEP1,10470,Receptor,HIVEP1
PAWR,10471,Receptor,PAWR
VPS4A,10472,Receptor,VPS4A
SH2D1B,10473,Receptor,SH2D1B
APBB3,10474,Receptor,APBB3
CHN1,10475,Receptor,CHN1
COASY,10476,Receptor,COASY
SUPT6H,10477,Receptor,SUPT6H
CLNK,10478,Receptor,CLNK
TNS4,10479,Receptor,TNS4
RIN2,10480,Receptor,RIN2
ANKS1A,10481,Receptor,ANKS1A
APBB2,10482,Receptor,APBB2
SLA2,10483,Receptor,SLA2
SH2D3A,10484,Receptor,SH2D3A
NUMBL,10485,Receptor,NUMBL
H2BC19P,10486,Receptor,H2BC19P
ZFYVE28,10487,Receptor,ZFYVE28
MCTS1,10488,Receptor,MCTS1
RBBP5,10489,Receptor,RBBP5
RASGRF2,10490,Receptor,RASGRF2
TAOK3,10491,Receptor,TAOK3
UBXN1,10492,Receptor,UBXN1
ANXA2P2,10493,Receptor,ANXA2P2
NDFIP2,10494,Receptor,NDFIP2
SPSB1,10495,Receptor,SPSB1
ELAVL4,10496,Receptor,ELAVL4
CDYL,10497,Receptor,CDYL
KLF12,10498,Receptor,KLF12
WIZ,10499,Receptor,WIZ
FLOT2,10500,Receptor,FLOT2
SERPINA3,10501,Receptor,SERPINA3
MYT1,10502,Receptor,MYT1
CCK,10503,Receptor,CCK
CCL7,10504,Receptor,CCL7
MYL3,10505,Receptor,MYL3
PMCH,10506,Receptor,PMCH
POMC,10507,Receptor,POMC
SEMG2,10508,Receptor,SEMG2
SNRPB,10509,Receptor,SNRPB
SI,10510,Receptor,SI
MID1,10511,Receptor,MID1
HNRNPA2B1,10512,Receptor,HNRNPA2B1
SUB1,10513,Receptor,SUB1
TFAP2B,10514,Receptor,TFAP2B
TFAP2C,10515,Receptor,TFAP2C
SERPINA5,10516,Receptor,SERPINA5
SATB1,10517,Receptor,SATB1
CASP14,10518,Receptor,CASP14
CXCL5,10519,Receptor,CXCL5
CABP2,10520,Receptor,CABP2
SATB2,10521,Receptor,SATB2
ITM2C,10522,Receptor,ITM2C
NFE4,10523,Receptor,NFE4
ACAP2,10524,Receptor,ACAP2
SRSF10,10525,Receptor,SRSF10
GTF3C1,10526,Receptor,GTF3C1
LMO7,10527,Receptor,LMO7
MAP1S,10528,Receptor,MAP1S
PPARGC1B,10529,Receptor,PPARGC1B
PRICKLE3,10530,Receptor,PRICKLE3
SAP30,10531,Receptor,SAP30
CLASRP,10532,Receptor,CLASRP
PNISR,10533,Receptor,PNISR
SRSF7,10534,Receptor,SRSF7
SRRM2,10535,Receptor,SRRM2
TRA2B,10536,Receptor,TRA2B
UBN1,10537,Receptor,UBN1
ARFGEF3,10538,Receptor,ARFGEF3
ZNF106,10539,Receptor,ZNF106
ABLIM1,10540,Receptor,ABLIM1
ANAPC5,10541,Receptor,ANAPC5
BSN,10542,Receptor,BSN
CDS1,10543,Receptor,CDS1
EPB41L3,10544,Receptor,EPB41L3
EPN2,10545,Receptor,EPN2
GABRB2,10546,Receptor,GABRB2
MAGED2,10547,Receptor,MAGED2
PAPOLB,10548,Receptor,PAPOLB
POP1,10549,Receptor,POP1
PPL,10550,Receptor,PPL
PRPF4B,10551,Receptor,PRPF4B
PPP6R3,10552,Receptor,PPP6R3
SFSWAP,10553,Receptor,SFSWAP
ELOA,10554,Receptor,ELOA
THRAP3,10555,Receptor,THRAP3
VPS72,10556,Receptor,VPS72
MARCKSL1,10557,Receptor,MARCKSL1
TREX1,10558,Receptor,TREX1
CRYBG1,10559,Receptor,CRYBG1
SLC45A2,10560,Receptor,SLC45A2
GABRB1,10561,Receptor,GABRB1
QDPR,10562,Receptor,QDPR
PASK,10563,Receptor,PASK
ABCB9,10564,Receptor,ABCB9
ANAPC4,10565,Receptor,ANAPC4
APBA2,10566,Receptor,APBA2
ASPH,10567,Receptor,ASPH
ASXL2,10568,Receptor,ASXL2
BCL7C,10569,Receptor,BCL7C
BCLAF1,10570,Receptor,BCLAF1
BIN1,10571,Receptor,BIN1
BPTF,10572,Receptor,BPTF
FAM193A,10573,Receptor,FAM193A
TMEM245,10574,Receptor,TMEM245
CACNB4,10575,Receptor,CACNB4
CBFA2T2,10576,Receptor,CBFA2T2
CHTF18,10577,Receptor,CHTF18
CNOT4,10578,Receptor,CNOT4
CTNNA2,10579,Receptor,CTNNA2
CTR9,10580,Receptor,CTR9
DDX23,10581,Receptor,DDX23
DDX42,10582,Receptor,DDX42
DHX29,10583,Receptor,DHX29
DIDO1,10584,Receptor,DIDO1
EP400,10585,Receptor,EP400
EPB41L1,10586,Receptor,EPB41L1
EPB41L2,10587,Receptor,EPB41L2
EVPL,10588,Receptor,EVPL
CEP43,10589,Receptor,CEP43
FIP1L1,10590,Receptor,FIP1L1
FOSL2,10591,Receptor,FOSL2
FUT11,10592,Receptor,FUT11
GRSF1,10593,Receptor,GRSF1
HELB,10594,Receptor,HELB
HNRNPUL1,10595,Receptor,HNRNPUL1
HOMEZ,10596,Receptor,HOMEZ
KDM6A,10597,Receptor,KDM6A
KIF1B,10598,Receptor,KIF1B
EIF2D,10599,Receptor,EIF2D
LIMD1,10600,Receptor,LIMD1
KMT2B,10601,Receptor,KMT2B
NFRKB,10602,Receptor,NFRKB
OSBPL11,10603,Receptor,OSBPL11
PAK5,10604,Receptor,PAK5
PALM,10605,Receptor,PALM
PCDH1,10606,Receptor,PCDH1
PCLO,10607,Receptor,PCLO
PDLIM4,10608,Receptor,PDLIM4
PHACTR1,10609,Receptor,PHACTR1
PHC3,10610,Receptor,PHC3
PHF12,10611,Receptor,PHF12
POGZ,10612,Receptor,POGZ
POM121,10613,Receptor,POM121
PPFIA1,10614,Receptor,PPFIA1
PPFIA3,10615,Receptor,PPFIA3
PPP4R2,10616,Receptor,PPP4R2
PRDM2,10617,Receptor,PRDM2
PTBP2,10618,Receptor,PTBP2
RBBP6,10619,Receptor,RBBP6
RBM6,10620,Receptor,RBM6
RERE,10621,Receptor,RERE
RPAP1,10622,Receptor,RPAP1
SCML2,10623,Receptor,SCML2
SRSF9,10624,Receptor,SRSF9
SGTA,10625,Receptor,SGTA
SKIV2L,10626,Receptor,SKIV2L
SMARCAD1,10627,Receptor,SMARCAD1
SMTN,10628,Receptor,SMTN
SNAP91,10629,Receptor,SNAP91
SRRM1,10630,Receptor,SRRM1
SRRT,10631,Receptor,SRRT
SSBP4,10632,Receptor,SSBP4
TAF2,10633,Receptor,TAF2
TAF3,10634,Receptor,TAF3
TCF20,10635,Receptor,TCF20
TMPO,10636,Receptor,TMPO
TRERF1,10637,Receptor,TRERF1
TSSC4,10638,Receptor,TSSC4
UBR1,10639,Receptor,UBR1
USP19,10640,Receptor,USP19
NELFA,10641,Receptor,NELFA
WRNIP1,10642,Receptor,WRNIP1
ZBTB21,10643,Receptor,ZBTB21
ZNF335,10644,Receptor,ZNF335
ZNF516,10645,Receptor,ZNF516
ABLIM2,10646,Receptor,ABLIM2
AFF1,10647,Receptor,AFF1
AKAP1,10648,Receptor,AKAP1
AP2A1,10649,Receptor,AP2A1
API5,10650,Receptor,API5
ARHGAP12,10651,Receptor,ARHGAP12
ARID1A,10652,Receptor,ARID1A
ARID4B,10653,Receptor,ARID4B
ATRX,10654,Receptor,ATRX
ATXN7,10655,Receptor,ATXN7
PRRC2A,10656,Receptor,PRRC2A
BAG6,10657,Receptor,BAG6
BRD3,10658,Receptor,BRD3
IRF2BPL,10659,Receptor,IRF2BPL
PAXBP1,10660,Receptor,PAXBP1
COBL,10661,Receptor,COBL
DCLK1,10662,Receptor,DCLK1
DEAF1,10663,Receptor,DEAF1
DYNC1LI2,10664,Receptor,DYNC1LI2
EIF3B,10665,Receptor,EIF3B
EIF3C,10666,Receptor,EIF3C
EIF5B,10667,Receptor,EIF5B
FMN2,10668,Receptor,FMN2
FNBP4,10669,Receptor,FNBP4
GJC2,10670,Receptor,GJC2
H1-10,10671,Receptor,H1-10
HIRIP3,10672,Receptor,HIRIP3
H1-3,10673,Receptor,H1-3
JPH1,10674,Receptor,JPH1
KDM5C,10675,Receptor,KDM5C
MGMT,10676,Receptor,MGMT
MLF2,10677,Receptor,MLF2
MOBP,10678,Receptor,MOBP
MSH6,10679,Receptor,MSH6
MSL3,10680,Receptor,MSL3
NSUN5,10681,Receptor,NSUN5
PCIF1,10682,Receptor,PCIF1
PCYT1B,10683,Receptor,PCYT1B
PDS5B,10684,Receptor,PDS5B
PEPD,10685,Receptor,PEPD
JADE3,10686,Receptor,JADE3
PPIG,10687,Receptor,PPIG
PSMA5,10688,Receptor,PSMA5
PSMD1,10689,Receptor,PSMD1
PUM2,10690,Receptor,PUM2
RAPGEF6,10691,Receptor,RAPGEF6
RBM14,10692,Receptor,RBM14
RBMX,10693,Receptor,RBMX
RRBP1,10694,Receptor,RRBP1
RREB1,10695,Receptor,RREB1
SART1,10696,Receptor,SART1
SCAF4,10697,Receptor,SCAF4
SRSF6,10698,Receptor,SRSF6
SIPA1,10699,Receptor,SIPA1
SLC20A1,10700,Receptor,SLC20A1
SLCO4A1,10701,Receptor,SLCO4A1
SMC4,10702,Receptor,SMC4
SNPH,10703,Receptor,SNPH
SOX11,10704,Receptor,SOX11
STX7,10705,Receptor,STX7
SYAP1,10706,Receptor,SYAP1
SYNPO,10707,Receptor,SYNPO
TFAP4,10708,Receptor,TFAP4
TPD52L2,10709,Receptor,TPD52L2
UBE2E3,10710,Receptor,UBE2E3
UBE4B,10711,Receptor,UBE4B
UBQLN2,10712,Receptor,UBQLN2
USP5,10713,Receptor,USP5
ZC3HAV1,10714,Receptor,ZC3HAV1
ZHX3,10715,Receptor,ZHX3
ZMYM2,10716,Receptor,ZMYM2
ZMYM3,10717,Receptor,ZMYM3
ZNF217,10718,Receptor,ZNF217
CAAP1,10719,Receptor,CAAP1
GLCCI1,10720,Receptor,GLCCI1
KCTD15,10721,Receptor,KCTD15
SLC4A10,10722,Receptor,SLC4A10
YLPM1,10723,Receptor,YLPM1
C9orf78,10724,Receptor,C9orf78
PRICKLE2,10725,Receptor,PRICKLE2
SKAP2,10726,Receptor,SKAP2
CASQ1,10727,Receptor,CASQ1
DAGLA,10728,Receptor,DAGLA
DLGAP4,10729,Receptor,DLGAP4
DPF2,10730,Receptor,DPF2
ENAM,10731,Receptor,ENAM
LEMD3,10732,Receptor,LEMD3
PDCL3,10733,Receptor,PDCL3
PRG4,10734,Receptor,PRG4
RTF1,10735,Receptor,RTF1
STON1,10736,Receptor,STON1
ANXA9,10737,Receptor,ANXA9
OGA,10738,Receptor,OGA
NACC1,10739,Receptor,NACC1
OSR1,10740,Receptor,OSR1
PHF10,10741,Receptor,PHF10
RTN2,10742,Receptor,RTN2
AP3B2,10743,Receptor,AP3B2
VIPAS39,10744,Receptor,VIPAS39
DDX24,10745,Receptor,DDX24
DKC1,10746,Receptor,DKC1
HDGF,10747,Receptor,HDGF
HTATSF1,10748,Receptor,HTATSF1
ITIH2,10749,Receptor,ITIH2
KIF21A,10750,Receptor,KIF21A
MFAP1,10751,Receptor,MFAP1
MGP,10752,Receptor,MGP
PURB,10753,Receptor,PURB
RRP12,10754,Receptor,RRP12
SAFB2,10755,Receptor,SAFB2
SF3B2,10756,Receptor,SF3B2
SCAF11,10757,Receptor,SCAF11
SNN,10758,Receptor,SNN
SYNRG,10759,Receptor,SYNRG
TFIP11,10760,Receptor,TFIP11
CEP41,10761,Receptor,CEP41
USP34,10762,Receptor,USP34
CABP1,10763,Receptor,CABP1
ERH,10764,Receptor,ERH
POLR2F,10765,Receptor,POLR2F
PTMA,10766,Receptor,PTMA
STARD3NL,10767,Receptor,STARD3NL
TEP1,10768,Receptor,TEP1
CHD1,10769,Receptor,CHD1
CHGA,10770,Receptor,CHGA
COTL1,10771,Receptor,COTL1
CRYBA4,10772,Receptor,CRYBA4
CST4,10773,Receptor,CST4
DDX46,10774,Receptor,DDX46
DPP3,10775,Receptor,DPP3
EGR2,10776,Receptor,EGR2
HDLBP,10777,Receptor,HDLBP
HLTF,10778,Receptor,HLTF
MDN1,10779,Receptor,MDN1
NOP56,10780,Receptor,NOP56
PHLDB2,10781,Receptor,PHLDB2
RBM10,10782,Receptor,RBM10
RNF113A,10783,Receptor,RNF113A
RPLP0,10784,Receptor,RPLP0
RPLP1,10785,Receptor,RPLP1
RPS10,10786,Receptor,RPS10
STATH,10787,Receptor,STATH
TJAP1,10788,Receptor,TJAP1
TMX1,10789,Receptor,TMX1
ZFX,10790,Receptor,ZFX
ZFY,10791,Receptor,ZFY
ZRANB2,10792,Receptor,ZRANB2
EHD1,10793,Receptor,EHD1
EHD4,10794,Receptor,EHD4
EIF1B,10795,Receptor,EIF1B
MPHOSPH6,10796,Receptor,MPHOSPH6
PALS2,10797,Receptor,PALS2
PSMB4,10798,Receptor,PSMB4
TRIP4,10799,Receptor,TRIP4
PDLIM1,10800,Receptor,PDLIM1
ZNF24,10801,Receptor,ZNF24
FLG,10802,Receptor,FLG
CFAP298,10803,Receptor,CFAP298
HSPA4,10804,Receptor,HSPA4
ITSN2,10805,Receptor,ITSN2
TCEAL1,10806,Receptor,TCEAL1
AKAP8L,10807,Receptor,AKAP8L
NOL4L,10808,Receptor,NOL4L
CEBPE,10809,Receptor,CEBPE
CLMN,10810,Receptor,CLMN
COPA,10811,Receptor,COPA
CSTF2T,10812,Receptor,CSTF2T
EPS15L1,10813,Receptor,EPS15L1
GTF2IRD1,10814,Receptor,GTF2IRD1
HELZ,10815,Receptor,HELZ
HNRNPF,10816,Receptor,HNRNPF
HNRNPH2,10817,Receptor,HNRNPH2
HNRNPDL,10818,Receptor,HNRNPDL
KDM2B,10819,Receptor,KDM2B
LRRFIP1,10820,Receptor,LRRFIP1
NUDT11,10821,Receptor,NUDT11
OTUD7B,10822,Receptor,OTUD7B
PAPOLG,10823,Receptor,PAPOLG
PCDH7,10824,Receptor,PCDH7
REXO1,10825,Receptor,REXO1
SUGP2,10826,Receptor,SUGP2
SNAPC4,10827,Receptor,SNAPC4
TAF6,10828,Receptor,TAF6
THOC2,10829,Receptor,THOC2
WDFY1,10830,Receptor,WDFY1
CRYGB,10831,Receptor,CRYGB
NAPG,10832,Receptor,NAPG
PPP1R11,10833,Receptor,PPP1R11
TRIM39,10834,Receptor,TRIM39
ARFGAP3,10835,Receptor,ARFGAP3
DDX3Y,10836,Receptor,DDX3Y
EIF4H,10837,Receptor,EIF4H
FNBP1,10838,Receptor,FNBP1
FXR1,10839,Receptor,FXR1
NEU1,10840,Receptor,NEU1
RBM3,10841,Receptor,RBM3
ZFYVE16,10842,Receptor,ZFYVE16
ZNF264,10843,Receptor,ZNF264
ARFGAP2,10844,Receptor,ARFGAP2
STOML2,10845,Receptor,STOML2
TBC1D15,10846,Receptor,TBC1D15
RIPK4,10847,Receptor,RIPK4
RPS6KC1,10848,Receptor,RPS6KC1
EXOC8,10849,Receptor,EXOC8
GTF3C4,10850,Receptor,GTF3C4
NAP1L1,10851,Receptor,NAP1L1
USP47,10852,Receptor,USP47
BRWD1,10853,Receptor,BRWD1
PPP6R2,10854,Receptor,PPP6R2
AGPS,10855,Receptor,AGPS
AP3D1,10856,Receptor,AP3D1
BCAS1,10857,Receptor,BCAS1
CNOT3,10858,Receptor,CNOT3
IDH3G,10859,Receptor,IDH3G
LAD1,10860,Receptor,LAD1
MYL4,10861,Receptor,MYL4
PHF3,10862,Receptor,PHF3
SENP6,10863,Receptor,SENP6
STK10,10864,Receptor,STK10
TCEA1,10865,Receptor,TCEA1
THOC1,10866,Receptor,THOC1
TLN2,10867,Receptor,TLN2
SBK3,10868,Receptor,SBK3
ELF2,10869,Receptor,ELF2
EPS8L2,10870,Receptor,EPS8L2
PSMD4,10871,Receptor,PSMD4
RBM15,10872,Receptor,RBM15
SLC41A3,10873,Receptor,SLC41A3
EIF3G,10874,Receptor,EIF3G
PWP1,10875,Receptor,PWP1
PRKCH,10876,Receptor,PRKCH
ZBTB49,10877,Receptor,ZBTB49
ABCC8,10878,Receptor,ABCC8
EN2,10879,Receptor,EN2
EVL,10880,Receptor,EVL
GRK1,10881,Receptor,GRK1
PLCL1,10882,Receptor,PLCL1
AURKC,10883,Receptor,AURKC
CGB8,10884,Receptor,CGB8
DHX8,10885,Receptor,DHX8
AGO4,10886,Receptor,AGO4
GOLGA4,10887,Receptor,GOLGA4
TRAPPC8,10888,Receptor,TRAPPC8
NME2,10889,Receptor,NME2
SNRNP200,10890,Receptor,SNRNP200
TBC1D5,10891,Receptor,TBC1D5
TRIM3,10892,Receptor,TRIM3
USP32,10893,Receptor,USP32
WDR33,10894,Receptor,WDR33
ZNF224,10895,Receptor,ZNF224
BATF,10896,Receptor,BATF
FAM8A1,10897,Receptor,FAM8A1
ICAM5,10898,Receptor,ICAM5
LENG8,10899,Receptor,LENG8
KAT6B,10900,Receptor,KAT6B
PITPNB,10901,Receptor,PITPNB
POU2AF1,10902,Receptor,POU2AF1
SLC39A8,10903,Receptor,SLC39A8
STOM,10904,Receptor,STOM
TNNI2,10905,Receptor,TNNI2
TNNT3,10906,Receptor,TNNT3
ALG2,10907,Receptor,ALG2
CDH17,10908,Receptor,CDH17
CRYBA1,10909,Receptor,CRYBA1
CRYBA2,10910,Receptor,CRYBA2
CYP2C18,10911,Receptor,CYP2C18
DNAJC13,10912,Receptor,DNAJC13
KCTD12,10913,Receptor,KCTD12
LTA4H,10914,Receptor,LTA4H
MYO3A,10915,Receptor,MYO3A
P2RY4,10916,Receptor,P2RY4
SAFB,10917,Receptor,SAFB
SASH3,10918,Receptor,SASH3
SP4,10919,Receptor,SP4
TNPO3,10920,Receptor,TNPO3
ANXA4,10921,Receptor,ANXA4
ERAL1,10922,Receptor,ERAL1
FAM13A,10923,Receptor,FAM13A
ARFGEF2,10924,Receptor,ARFGEF2
EFTUD2,10925,Receptor,EFTUD2
IDH3A,10926,Receptor,IDH3A
MANF,10927,Receptor,MANF
PHC2,10928,Receptor,PHC2
FAM53C,10929,Receptor,FAM53C
LNPK,10930,Receptor,LNPK
PURG,10931,Receptor,PURG
SIPA1L1,10932,Receptor,SIPA1L1
TMEM230,10933,Receptor,TMEM230
CNP,10934,Receptor,CNP
CYP2F1,10935,Receptor,CYP2F1
DYNC1I1,10936,Receptor,DYNC1I1
EPB42,10937,Receptor,EPB42
EXOC2,10938,Receptor,EXOC2
JPH3,10939,Receptor,JPH3
LRBA,10940,Receptor,LRBA
MOCOS,10941,Receptor,MOCOS
PHKB,10942,Receptor,PHKB
PKLR,10943,Receptor,PKLR
PNN,10944,Receptor,PNN
RBM7,10945,Receptor,RBM7
SASH1,10946,Receptor,SASH1
ITPRID2,10947,Receptor,ITPRID2
WARS1,10948,Receptor,WARS1
HINT1,10949,Receptor,HINT1
BDP1,10950,Receptor,BDP1
AP3B1,10951,Receptor,AP3B1
SNX2,10952,Receptor,SNX2
POLD1,10953,Receptor,POLD1
PRPH,10954,Receptor,PRPH
ETV4,10955,Receptor,ETV4
GJA8,10956,Receptor,GJA8
DGKG,10957,Receptor,DGKG
MYOM1,10958,Receptor,MYOM1
PPP2R3A,10959,Receptor,PPP2R3A
ZNF239,10960,Receptor,ZNF239
CEP170,10961,Receptor,CEP170
DENND4C,10962,Receptor,DENND4C
MAST2,10963,Receptor,MAST2
RIPOR1,10964,Receptor,RIPOR1
RAI1,10965,Receptor,RAI1
PHLDB1,10966,Receptor,PHLDB1
RELL1,10967,Receptor,RELL1
AHNAK2,10968,Receptor,AHNAK2
SUPV3L1,10969,Receptor,SUPV3L1
DLG5,10970,Receptor,DLG5
SNED1,10971,Receptor,SNED1
NEUROG1,10972,Receptor,NEUROG1
RBPMS,10973,Receptor,RBPMS
ATG2B,10974,Receptor,ATG2B
DNAJC30,10975,Receptor,DNAJC30
BEX1,10976,Receptor,BEX1
SLX9,10977,Receptor,SLX9
TBC1D23,10978,Receptor,TBC1D23
CEP170B,10979,Receptor,CEP170B
RASGRP2,10980,Receptor,RASGRP2
ZNF10,10981,Receptor,ZNF10
SYNJ2BP,10982,Receptor,SYNJ2BP
CAB39,10983,Receptor,CAB39
CAMLG,10984,Receptor,CAMLG
TBCD,10985,Receptor,TBCD
UBL5,10986,Receptor,UBL5
DLAT,10987,Receptor,DLAT
RPL5,10988,Receptor,RPL5
ACTR3,10989,Receptor,ACTR3
S100A4,10990,Receptor,S100A4
RRAS2,10991,Receptor,RRAS2
ARPC3,10992,Receptor,ARPC3
GAB3,10993,Receptor,GAB3
VPS28,10994,Receptor,VPS28
RAE1,10995,Receptor,RAE1
MCF2L,10996,Receptor,MCF2L
CA2,10997,Receptor,CA2
DBF4B,10998,Receptor,DBF4B
C9,10999,Receptor,C9
CABLES2,11000,Receptor,CABLES2
RAG1,11001,Receptor,RAG1
PDLIM7,11002,Receptor,PDLIM7
PLP1,11003,Receptor,PLP1
